ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,POBTOT,POBFEM,POBMAS,P_0A2_F,P_0A2_M,P_3A5_F,P_3A5_M,P_6A11_F,P_6A11_M,P_12A14_F,P_12A14_M,P_60YMAS,P_60YMAS_F,P_60YMAS_M,POB0_14,P3HLINHE,P3HLINHE_F,P3HLINHE_M,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCON_LIMI,PCLIM_PMEN,GRAPROES,GRAPROES_F,GRAPROES_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PHOGJEF_F,PHOGJEF_M,VIVTOT,VPH_PISOTI,VPH_S_ELEC,VPH_AGUAFV,VPH_NODREN,VPH_SNBIEN,VPH_RADIO,VPH_TV,CVEGEO,AMBITO,SUP_HAS,LIT1000,LIT5000,MANGLAR1km,MANGLAR5km,SUP_MAG_HA,CUENTA_ATLAS,ANIO_ATLAS,CUENTA_PPC,CUENTA_UPC,X,Y
16,Michoacán de Ocampo,008,Aquila,0166,La Tejería,"103°35'08.996"" W","18°34'03.906"" N",0040,70,33,37,1,4,1,4,7,6,1,1,9,6,3,25,0,0,0,0,0,0,0,6,4,2,5.13,5.52,4.73,1,1,0,7,29,41,27,3,0,0,0,0,7,12,160080166,Rural,7.5897,0,1,0,1,0,0,NA,0,0,-103.58583222222222,18.567751666666666
16,Michoacán de Ocampo,008,Aquila,0214,La Brisa,"103°38'24.519"" W","18°33'31.159"" N",0009,24,15,9,1,0,0,0,1,0,1,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,10.6,10.92,10.13,0,0,0,13,3,21,25,0,1,0,0,0,6,5,160080214,Rural,5.6799,1,1,0,1,0,0,NA,0,0,-103.64014416666667,18.558655277777778
16,Michoacán de Ocampo,008,Aquila,0315,El Faro de Bucerías,"103°30'22.335"" W","18°21'08.167"" N",0015,518,266,252,17,27,15,29,33,30,12,17,49,26,23,180,0,0,0,395,2,1,1,25,46,2,9.12,9.27,8.94,5,3,2,144,167,351,131,32,0,5,10,9,61,73,160080315,Rural,49.043,1,1,0,1,0,0,NA,0,0,-103.50620416666666,18.352268611111114
16,Michoacán de Ocampo,008,Aquila,0470,San Juan de Alima,"103°40'18.460"" W","18°35'02.771"" N",0003,385,206,179,13,5,13,16,26,18,6,10,62,28,34,107,0,0,0,36,1,0,1,11,32,2,7.46,8.08,6.75,1,0,1,13,63,322,211,5,2,1,1,7,45,85,160080470,Rural,135.216,1,1,0,1,0,0,NA,0,0,-103.67179444444444,18.584103055555556
16,Michoacán de Ocampo,014,Coahuayana,0001,Coahuayana de Hidalgo,"103°39'46.553"" W","18°42'08.908"" N",0023,5886,2940,2946,190,201,177,205,342,336,185,196,631,306,325,1832,1,0,1,144,108,55,53,378,682,188,8.17,8.32,8.02,11,1,10,2163,1788,4062,1948,63,8,12,10,11,986,1314,160140001,Urbana,412.0798,0,1,0,1,0,0,NA,0,0,-103.6629313888889,18.702474444444444
16,Michoacán de Ocampo,014,Coahuayana,0013,Boca de Apiza,"103°44'05.670"" W","18°41'06.159"" N",-001,479,215,264,17,20,12,24,23,34,16,17,53,21,32,163,1,1,0,0,9,3,6,18,35,5,6.78,6.98,6.6,0,0,0,91,109,370,210,14,6,3,4,1,78,111,160140013,Rural,54.6938,1,1,1,1,0.85349,0,NA,0,0,-103.73490833333334,18.685044166666668
16,Michoacán de Ocampo,014,Coahuayana,0016,Coahuayana Viejo,"103°40'06.281"" W","18°45'11.071"" N",0011,2860,1364,1496,88,103,113,84,151,141,68,95,332,155,177,843,1,0,1,23,232,112,120,129,135,19,7.01,7.31,6.75,41,5,36,549,741,2119,936,50,9,5,4,9,490,665,160140016,Urbana,62.5386,0,0,0,1,0,0,NA,0,0,-103.6684113888889,18.75307527777778
16,Michoacán de Ocampo,014,Coahuayana,0051,El Ranchito,"103°39'46.358"" W","18°41'10.978"" N",0010,3278,1647,1631,84,82,99,112,177,208,98,84,426,214,212,944,2,1,1,102,33,14,19,118,232,42,7.26,7.44,7.07,14,6,8,1085,1060,2215,1121,41,2,11,2,10,526,824,160140051,Urbana,121.9062,0,1,0,1,0,0,NA,0,0,-103.66287722222222,18.686382777777776
16,Michoacán de Ocampo,014,Coahuayana,0060,San Vicente,"103°41'11.309"" W","18°43'39.061"" N",0008,516,245,271,18,25,22,20,25,35,14,15,54,22,32,174,0,0,0,23,52,27,25,32,37,5,5.87,6.68,5.11,1,1,0,111,102,414,161,13,1,0,0,5,70,102,160140060,Rural,23.5166,0,1,0,1,0,0,NA,0,0,-103.68647472222223,18.727516944444442
16,Michoacán de Ocampo,014,Coahuayana,0066,El Ticuiz,"103°41'06.470"" W","18°39'49.958"" N",0003,458,217,241,12,10,12,10,18,34,9,12,83,42,41,117,0,0,0,11,10,5,5,17,24,5,7.21,7.38,7.06,0,0,0,160,71,387,169,4,0,3,3,0,86,122,160140066,Rural,13.101,0,1,1,1,0,0,NA,0,0,-103.68513055555556,18.663877222222222
16,Michoacán de Ocampo,014,Coahuayana,0119,Ojo de Agua de San Telmo,"103°40'28.009"" W","18°37'31.366"" N",0029,456,219,237,13,21,14,22,26,25,14,14,68,37,31,149,0,0,0,18,0,0,0,15,53,3,6.52,6.79,6.26,2,0,2,81,138,318,195,3,2,1,8,2,108,108,160140119,Rural,31.3035,1,1,1,1,0,0,NA,0,0,-103.67444694444445,18.625379444444444
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0001,Ciudad Lázaro Cárdenas,"102°11'52.731"" W","17°57'44.403"" N",0010,83637,42325,41312,1807,1794,2115,2187,4191,4426,2107,2049,8131,4035,4096,20676,11,10,1,1762,1851,915,936,3881,9551,1200,10.8,10.54,11.07,752,223,529,16811,25056,58325,29864,361,52,116,68,104,15137,22963,160520001,Urbana,6308.7643,1,1,1,1,136.7858,1,2011,1,1,-102.19798083333333,17.962334166666665
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0002,Acalpican de Morelos,"102°20'21.829"" W","18°01'08.854"" N",0022,1538,766,772,37,40,48,47,92,100,36,37,235,122,113,437,0,0,0,5,8,5,3,112,137,27,7.49,7.49,7.5,22,2,20,314,430,1108,494,21,2,4,4,2,186,375,160520002,Rural,42.8474,0,1,0,1,0,1,2011,1,1,-102.33939694444445,18.01912611111111
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0025,Bordonal,"102°18'40.270"" W","18°00'21.649"" N",0019,400,194,206,7,9,8,7,13,22,7,5,69,32,37,78,0,0,0,0,4,2,2,17,20,3,7.12,7.11,7.14,6,3,3,68,96,304,161,7,0,0,0,0,31,121,160520025,Rural,17.3401,0,1,0,1,0,1,2011,1,1,-102.31118611111111,18.00601361111111
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0026,Brisamar,"102°17'54.240"" W","18°01'23.421"" N",0034,85,37,48,2,2,1,4,1,5,3,4,13,6,7,22,0,0,0,0,1,0,1,9,8,4,7.86,9,6.82,0,0,0,51,45,40,27,0,0,0,1,0,16,16,160520026,Rural,4.9084,0,0,0,1,0,1,2011,1,1,-102.2984,18.023172499999998
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0028,Buenos Aires,"102°17'10.501"" W","18°01'10.535"" N",0060,10856,5523,5333,290,321,287,358,674,649,344,308,1194,606,588,3231,3,3,0,205,85,40,45,937,1716,121,7.99,7.76,8.23,130,24,106,2887,4221,6631,3532,171,17,32,47,25,1453,2508,160520028,Urbana,271.7184,0,0,0,1,0,1,2011,1,1,-102.28625027777778,18.019593055555553
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0033,Las Calabazas,"102°24'57.886"" W","18°00'05.379"" N",0010,184,97,87,3,0,3,1,6,8,3,7,54,32,22,31,0,0,0,0,2,1,1,15,61,1,6.03,6.06,5.99,2,2,0,57,48,136,96,1,0,0,0,1,30,57,160520033,Rural,18.408,1,1,1,1,0.00271,1,2011,1,1,-102.41607944444445,18.001494166666667
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0052,El Colomo (San Miguel),"102°24'30.508"" W","18°02'07.513"" N",0041,226,103,123,9,9,3,7,12,18,7,4,28,12,16,69,0,0,0,0,0,0,0,10,48,1,6.34,6.08,6.55,3,1,2,33,52,174,70,15,1,3,6,1,23,44,160520052,Rural,6.0908,0,1,0,1,0,1,2011,1,1,-102.40847444444445,18.035420277777778
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0065,Chucutitán,"102°27'59.865"" W","18°01'23.568"" N",0016,740,360,380,26,26,20,24,36,40,24,23,110,53,57,219,0,0,0,0,0,0,0,62,134,3,6.41,6.74,6.09,1,0,1,115,259,481,238,14,1,0,4,2,85,172,160520065,Rural,36.7539,1,1,1,1,0,1,2011,1,1,-102.46662916666666,18.02321333333333
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0077,Las Guacamayas,"102°12'39.703"" W","18°01'10.367"" N",0019,39613,20024,19589,979,1076,1160,1172,2346,2443,1076,1077,3993,2058,1935,11329,0,0,0,480,2269,1164,1105,2261,4522,570,8.56,8.39,8.74,496,121,375,10414,12672,26938,12573,621,39,345,76,101,6117,9561,160520077,Urbana,877.2029,1,1,0,1,0,1,2011,1,1,-102.21102861111112,18.019546388888887
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0082,El Habillal,"102°22'13.579"" W","18°00'25.293"" N",0004,1934,942,992,39,49,53,61,96,103,45,38,305,153,152,484,0,0,0,14,1,1,0,109,263,19,8.14,8.05,8.22,11,5,6,193,401,1533,696,19,4,2,8,2,358,537,160520082,Rural,72.7558,0,1,0,1,0,1,2011,1,1,-102.3704386111111,18.007025833333334
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0127,La Mira,"102°19'45.524"" W","18°02'18.557"" N",0065,12845,6442,6403,299,318,360,340,740,772,352,363,1640,846,794,3544,1,1,0,123,415,164,251,968,1933,197,8.69,8.49,8.89,156,37,119,3593,3677,8913,4266,98,18,14,11,20,1789,3109,160520127,Urbana,477.8905,0,1,0,1,0,1,2011,1,1,-102.32931222222221,18.038488055555558
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0137,La Orilla,"102°13'39.163"" W","17°59'39.655"" N",0010,27291,13564,13727,712,791,853,887,1580,1675,722,736,1837,919,918,7956,1,1,0,632,779,382,397,1191,2947,286,9.6,9.31,9.9,283,78,205,7144,8385,18892,9118,349,11,61,14,25,4261,6767,160520137,Urbana,508.518,1,1,0,1,0,1,2011,1,1,-102.22754527777778,17.99434861111111
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0150,Las Peñas,"102°30'04.301"" W","18°01'20.821"" N",0020,254,123,131,4,9,9,5,10,17,7,1,34,15,19,62,0,0,0,12,0,0,0,17,42,5,7.06,7.04,7.07,3,1,2,19,37,217,121,0,1,0,0,0,14,65,160520150,Rural,31.2646,1,1,0,1,0,1,2011,1,1,-102.50119472222222,18.022450277777775
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0158,Playa Azul,"102°21'00.536"" W","17°58'56.311"" N",0002,3389,1679,1710,101,77,88,73,167,210,88,113,488,245,243,917,1,1,0,131,70,28,42,245,425,50,8.36,8.1,8.62,20,4,16,933,1090,2298,1201,48,4,26,19,18,455,795,160520158,Urbana,213.6568,1,1,1,1,0,1,2011,1,1,-102.35014888888888,17.982308611111108
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0185,Solera de Agua,"102°26'03.865"" W","18°01'24.591"" N",0019,269,124,145,6,11,5,8,11,13,6,3,42,19,23,63,0,0,0,0,5,4,1,16,71,3,7.11,7.17,7.07,1,1,0,123,41,228,86,3,0,1,1,0,28,55,160520185,Rural,104.8237,0,1,1,1,0,1,2011,1,1,-102.43440694444445,18.023497499999998
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0257,Los Llanos del Bejuco,"102°31'14.825"" W","18°01'31.196"" N",0035,149,73,76,6,2,8,3,9,16,4,6,31,13,18,54,0,0,0,0,0,0,0,14,27,4,5.21,5.78,4.67,1,1,0,21,34,115,103,2,2,0,3,2,1,38,160520257,Rural,25.4163,1,1,0,1,0,1,2011,1,1,-102.52078472222222,18.02533222222222
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0273,San Blas,"102°14'59.780"" W","18°00'14.680"" N",0034,267,135,132,6,9,10,5,15,13,12,5,24,11,13,75,0,0,0,28,2,1,1,17,41,7,7.45,7.48,7.43,1,0,1,96,178,89,85,5,1,2,3,3,37,61,160520273,Rural,8.4929,0,1,0,1,0,1,2011,1,1,-102.24993888888889,18.004077777777777
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0310,Puente de la Vía,"102°15'04.803"" W","18°00'27.073"" N",0039,555,279,276,11,20,17,11,47,39,17,17,39,19,20,179,0,0,0,15,1,1,0,19,23,5,8.16,8.01,8.31,9,2,7,165,137,418,172,8,0,0,1,0,71,126,160520310,Rural,14.2216,0,1,0,1,0,1,2011,1,1,-102.25133416666667,18.00752027777778
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0407,Cerrito de Álvarez,"102°20'57.014"" W","17°59'41.349"" N",0005,71,28,43,2,4,2,2,1,5,1,3,13,4,9,20,0,0,0,0,0,0,0,5,4,3,5.67,5.55,5.76,3,0,3,28,6,65,25,4,1,9,8,1,13,15,160520407,Rural,1.7429,0,1,1,1,0,1,2011,1,1,-102.34917055555555,17.994819166666666
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0432,Villa Dorada,"102°24'00.882"" W","17°59'39.913"" N",0012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,160520432,Rural,9.7388,1,1,1,1,0,1,2011,1,1,-102.40024500000001,17.994420277777778
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0445,Los Girasoles [Conjunto Habitacional],"102°13'08.592"" W","17°59'54.996"" N",0014,1031,491,540,26,41,38,45,57,79,25,30,25,9,16,341,0,0,0,8,55,30,25,38,64,15,11.94,11.9,11.99,6,0,6,96,215,816,390,0,0,1,2,0,197,287,160520445,Rural,4.0954,0,1,0,1,0,1,2011,1,1,-102.21905333333333,17.99861
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0457,El Vergelito (La Orilla Vieja),"102°11'54.097"" W","17°59'13.087"" N",0011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,160520457,Rural,6.6441,1,1,1,1,0,1,2011,1,1,-102.19836027777778,17.986968611111113
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0463,Colonia Ferrocarrileros,"102°14'10.712"" W","17°57'52.966"" N",0004,270,140,130,5,3,7,10,22,10,10,3,26,11,15,70,0,0,0,0,2,1,1,8,11,5,9.51,9.63,9.39,3,1,2,46,71,199,121,1,0,0,2,0,52,71,160520463,Rural,8.4097,0,1,1,1,0,1,2011,1,1,-102.23630888888889,17.964712777777777
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0495,San Isidro Labrador,"102°13'04.097"" W","18°00'07.386"" N",0012,52,25,27,0,2,3,1,0,4,3,1,5,2,3,14,0,0,0,3,6,2,4,4,12,0,7.63,8.26,7,1,0,1,19,30,22,22,8,0,3,1,0,13,16,160520495,Rural,5.0587,1,1,0,1,0,1,2011,1,1,-102.21780472222223,18.002051666666667
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0525,Avenida las Palmas Kilómetro 2.5,"102°12'50.976"" W","17°58'52.632"" N",0001,60,28,32,5,0,1,2,1,4,1,1,7,3,4,15,0,0,0,0,5,1,4,0,2,0,12.91,11.95,13.68,0,0,0,6,35,25,35,1,0,0,0,0,6,16,160520525,Rural,4.7469,0,1,1,1,0,1,2011,1,1,-102.21416,17.981286666666666
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0528,Colonia Puesta del Sol,"102°14'43.744"" W","17°58'12.488"" N",0007,136,66,70,5,3,3,7,6,7,4,0,13,3,10,35,0,0,0,0,0,0,0,3,6,0,8.08,8.65,7.57,2,0,2,45,70,66,75,5,2,2,16,2,24,29,160520528,Rural,4.5477,0,1,1,1,0,1,2011,1,1,-102.24548444444444,17.970135555555554
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0529,Colonia la Antorcha,"102°14'39.818"" W","17°59'45.785"" N",0013,493,239,254,23,16,11,16,33,40,11,20,37,13,24,170,0,0,0,47,3,2,1,24,74,15,7.33,7.19,7.46,0,0,0,149,328,165,176,12,1,0,1,1,83,105,160520529,Rural,7.8043,0,1,0,1,0,1,2011,1,1,-102.2443938888889,17.99605138888889
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0539,Puerto Nuevo,"102°16'01.176"" W","18°00'45.278"" N",0040,1482,735,747,60,53,50,60,100,100,41,47,35,13,22,511,0,0,0,8,10,3,7,28,196,4,10.54,10.45,10.63,16,3,13,258,227,1255,585,5,1,4,2,1,281,424,160520539,Rural,9.1501,0,0,0,1,0,1,2011,1,1,-102.26699333333333,18.012577222222223
16,Michoacán de Ocampo,052,Lázaro Cárdenas,0566,Playa del Carmen,"102°23'45.790"" W","17°59'42.300"" N",0012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,160520566,Rural,9.4745,1,1,1,1,0,1,2011,1,1,-102.39605277777778,17.995083333333334
18,Nayarit,001,Acaponeta,0016,El Tejón (El Cantón),"105°33'22.430"" W","22°29'01.643"" N",0000,351,162,189,5,10,8,10,17,15,10,8,75,34,41,83,0,0,0,0,0,0,0,18,31,3,7.4,7.9,6.99,0,0,0,27,30,321,127,3,4,15,14,0,38,92,180010016,Rural,14.2759,0,0,0,1,0,0,NA,0,0,-105.55623055555556,22.483789722222223
18,Nayarit,001,Acaponeta,0105,Valle de la Urraca (El Cabildo),"105°38'05.097"" W","22°34'16.505"" N",0001,178,76,102,5,4,0,5,8,15,5,3,26,12,14,45,0,0,0,0,0,0,0,3,48,1,6.68,7.19,6.28,1,0,1,15,16,162,79,0,3,2,2,3,12,44,180010105,Rural,9.3602,0,1,0,1,0,0,NA,0,0,-105.63474916666668,22.57125138888889
18,Nayarit,001,Acaponeta,0115,Chalpa,"105°39'51.452"" W","22°31'40.161"" N",0009,67,35,32,1,2,2,3,8,2,2,1,10,4,6,21,0,0,0,0,0,0,0,1,12,1,5.93,7.45,4.54,1,1,0,10,10,57,24,1,0,0,4,0,10,16,180010115,Rural,2.0342,1,1,1,1,0.08146,0,NA,0,0,-105.66429222222223,22.5278225
18,Nayarit,004,Compostela,0020,Los Ayala,"105°17'09.008"" W","21°01'30.487"" N",-003,618,309,309,16,25,17,27,36,34,24,15,55,30,25,194,0,0,0,19,9,4,5,20,51,8,9,9.12,8.87,0,0,0,307,167,395,453,9,0,5,5,0,128,136,180040020,Rural,50.2097,1,1,0,1,0,1,2012,0,1,-105.28583555555555,21.02513527777778
18,Nayarit,004,Compostela,0065,Chacala,"105°13'33.855"" W","21°09'58.739"" N",0019,346,162,184,6,6,7,17,13,26,10,7,51,29,22,92,0,0,0,8,0,0,0,19,37,4,9.54,9.92,9.16,0,0,0,169,89,236,187,1,0,0,0,0,45,68,180040065,Rural,19.4343,1,1,0,1,0,1,2012,0,1,-105.22607083333334,21.166316388888887
18,Nayarit,004,Compostela,0069,Chulavista,"105°18'54.207"" W","20°57'48.334"" N",0012,398,200,198,14,9,9,13,33,27,14,14,44,19,25,133,0,0,0,8,0,0,0,27,75,2,7.67,8.02,7.33,0,0,0,174,66,332,184,4,1,0,3,2,24,104,180040069,Rural,18.7413,0,1,0,1,0,1,2012,0,1,-105.3150575,20.96342611111111
18,Nayarit,004,Compostela,0071,El Divisadero,"105°12'40.270"" W","21°08'05.559"" N",0177,129,66,63,6,3,4,3,9,11,3,1,20,10,10,40,0,0,0,0,0,0,0,6,12,1,5.73,6.14,5.33,0,0,0,51,22,107,58,1,0,0,0,0,15,32,180040071,Rural,6.9261,0,1,0,1,0,1,2012,0,1,-105.21118611111112,21.134877499999998
18,Nayarit,004,Compostela,0093,Lima de Abajo,"105°11'40.671"" W","21°05'57.523"" N",0018,929,452,477,18,18,23,24,37,52,31,29,150,79,71,232,0,0,0,8,7,4,3,27,116,6,7.56,7.46,7.66,0,0,0,202,326,603,420,5,0,1,1,1,191,253,180040093,Rural,37.9855,0,1,0,1,0,1,2012,0,1,-105.19463083333333,21.099311944444445
18,Nayarit,004,Compostela,0112,Monteón,"105°17'58.576"" W","20°59'28.128"" N",0006,1825,884,941,51,39,50,63,114,121,45,48,234,116,118,531,0,0,0,3,15,7,8,158,296,21,7.77,7.82,7.72,5,2,3,787,484,1341,867,9,1,7,2,5,287,466,180040112,Rural,73.6686,0,1,0,1,0,1,2012,0,1,-105.29960444444444,20.99114666666667
18,Nayarit,004,Compostela,0119,Otates y Cantarranas,"105°10'51.601"" W","21°19'57.565"" N",0015,802,386,416,19,21,19,19,45,40,22,21,130,57,73,206,0,0,0,0,0,0,0,40,102,15,7.69,8.2,7.23,4,2,2,310,118,684,337,2,2,2,1,1,126,214,180040119,Rural,41.9236,0,0,0,1,0,1,2012,0,1,-105.18100027777778,21.332656944444444
18,Nayarit,004,Compostela,0128,La Peñita de Jaltemba,"105°14'58.362"" W","21°02'26.174"" N",-004,10593,5340,5253,283,288,244,329,588,603,303,315,1192,610,582,2953,2,2,0,507,94,50,44,524,1483,128,8.44,8.56,8.31,26,5,21,4268,4408,6146,4484,73,12,36,17,22,1582,2683,180040128,Urbana,273.6106,1,1,1,1,2.54199,1,2012,0,1,-105.249545,21.040603888888892
18,Nayarit,004,Compostela,0137,Platanitos,"105°14'20.631"" W","21°21'09.412"" N",0006,45,22,23,0,0,2,1,1,4,0,0,15,8,7,8,0,0,0,0,0,0,0,3,9,1,6.51,6.11,6.94,1,0,1,21,16,29,54,2,0,1,0,0,6,16,180040137,Rural,4.773,1,1,1,1,0,1,2012,0,1,-105.23906416666667,21.352614444444445
18,Nayarit,004,Compostela,0141,La Puerta de la Lima,"105°10'55.002"" W","21°05'45.703"" N",0029,719,355,364,27,25,17,25,37,39,26,26,88,41,47,222,0,0,0,16,4,2,2,75,129,14,7.42,7.69,7.16,1,0,1,228,251,455,289,2,3,13,8,2,106,175,180040141,Rural,20.2933,0,1,0,1,0,1,2012,0,1,-105.181945,21.09602861111111
18,Nayarit,004,Compostela,0154,Rincón de Guayabitos,"105°15'57.592"" W","21°01'27.384"" N",0000,2777,1362,1415,77,99,78,78,175,181,77,94,210,93,117,859,1,0,1,193,28,13,15,161,192,67,8.2,8.37,8.04,25,5,20,1013,622,2087,1639,17,5,10,19,13,409,575,180040154,Urbana,258.4335,1,1,0,1,0,1,2012,0,1,-105.26599777777778,21.024273333333333
18,Nayarit,004,Compostela,0183,El Tonino,"105°11'02.261"" W","21°03'00.090"" N",0301,226,105,121,3,5,1,5,9,14,8,5,49,25,24,50,0,0,0,0,0,0,0,12,22,1,7.48,7.87,7.12,0,0,0,64,30,196,88,2,0,0,0,1,36,64,180040183,Rural,6.4067,0,0,0,1,0,1,2012,0,1,-105.18396138888889,21.050025
18,Nayarit,004,Compostela,0184,Úrsulo Galván,"105°20'24.585"" W","20°57'08.176"" N",0008,729,340,389,17,25,16,23,47,53,20,39,55,26,29,240,0,0,0,0,24,10,14,36,68,7,7.92,8.43,7.43,9,3,6,294,186,543,252,11,5,0,2,0,54,162,180040184,Rural,15.9215,0,1,0,1,0,1,2012,0,1,-105.34016249999999,20.95227111111111
18,Nayarit,004,Compostela,0189,Villa Morelos,"105°19'05.951"" W","20°57'19.713"" N",0020,532,258,274,13,14,14,16,27,35,17,15,60,26,34,151,0,0,0,0,6,4,2,20,23,6,8.16,8.61,7.73,0,0,0,142,137,395,204,5,0,1,3,1,31,133,180040189,Rural,17.5823,0,1,0,1,0,1,2012,0,1,-105.31831972222221,20.95547583333333
18,Nayarit,004,Compostela,0191,Zacualpan,"105°09'55.303"" W","21°15'03.110"" N",0022,4887,2438,2449,89,109,120,129,261,234,126,141,908,457,451,1209,0,0,0,54,26,13,13,240,233,62,7.69,7.98,7.39,36,9,27,1200,1311,3564,2167,27,9,5,13,9,1097,1443,180040191,Urbana,132.6701,0,1,0,1,0,1,2012,0,1,-105.16536194444446,21.25086388888889
18,Nayarit,004,Compostela,0260,La Joya,"105°16'15.658"" W","21°00'38.172"" N",0015,243,127,116,7,9,8,4,14,14,7,4,13,5,8,67,0,0,0,32,1,0,1,8,24,4,8.28,9.13,7.36,2,0,2,116,59,184,171,3,2,3,1,1,35,57,180040260,Rural,19.8916,0,1,0,1,0,1,2012,0,1,-105.27101611111111,21.010603333333332
18,Nayarit,004,Compostela,0315,Buenavista,"105°09'49.521"" W","21°14'12.036"" N",0028,140,68,72,9,5,4,2,8,6,2,2,20,11,9,38,0,0,0,5,0,0,0,4,20,0,6.15,5.78,6.44,0,0,0,55,41,99,76,4,0,1,1,1,40,43,180040315,Rural,6.091,0,0,0,1,0,1,2012,0,1,-105.16375583333334,21.236676666666668
18,Nayarit,004,Compostela,0322,Paraíso Escondido [Colonia],"105°14'17.990"" W","21°03'12.766"" N",-004,2990,1491,1499,84,94,91,93,182,175,84,98,219,99,120,901,0,0,0,68,20,8,12,113,332,35,8.51,8.71,8.3,8,1,7,1340,909,2076,1100,9,4,9,3,3,343,697,180040322,Urbana,99.4491,1,1,1,1,0,1,2012,0,1,-105.23833055555555,21.05354611111111
18,Nayarit,004,Compostela,0325,San Isidro,"105°09'56.450"" W","21°16'25.415"" N",0026,257,133,124,12,5,7,5,14,13,6,7,31,18,13,69,0,0,0,2,1,0,1,14,68,10,7.18,7.07,7.28,0,0,0,51,56,184,137,1,0,2,0,0,51,66,180040325,Rural,19.6971,0,0,0,1,0,1,2012,0,1,-105.16568055555557,21.27372638888889
18,Nayarit,004,Compostela,0518,Piedra Bola,"105°13'34.020"" W","21°02'24.080"" N",0020,77,43,34,6,0,4,3,2,4,4,1,8,4,4,24,0,0,0,16,0,0,0,6,8,0,6.45,7.07,5.81,1,0,1,43,29,48,55,1,19,1,2,0,12,7,180040518,Rural,8.6823,0,1,0,1,0,1,2012,0,1,-105.22611666666667,21.040022222222223
18,Nayarit,004,Compostela,0572,Reserva Natural del Palmar (El Suspiro) [Colonia],"105°13'36.135"" W","21°04'06.532"" N",0001,136,65,71,3,3,1,4,10,6,6,8,12,2,10,41,0,0,0,7,1,0,1,3,11,0,8.34,8.89,7.84,0,0,0,31,24,112,52,3,0,9,0,0,25,35,180040572,Rural,7.8834,1,1,1,1,0,1,2012,0,1,-105.22670416666666,21.06848111111111
18,Nayarit,004,Compostela,0616,Villas del Trópico,"105°17'18.310"" W","21°00'57.000"" N",0012,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,180040616,Rural,11.0354,1,1,0,1,0,1,2012,0,1,-105.28841944444444,21.015833333333333
18,Nayarit,004,Compostela,0626,Chacalilla,"105°13'42.567"" W","21°10'11.055"" N",0003,15,10,5,0,0,1,0,2,0,1,0,3,2,1,4,0,0,0,0,0,0,0,1,1,0,10.73,10.33,11.2,0,0,0,4,5,10,71,0,0,0,0,0,3,5,180040626,Rural,41.8954,1,1,0,1,0,1,2012,0,1,-105.22849083333334,21.1697375
