CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,NOMGEO,AMBITO,SUP_HAS
"070740012","07","074","0012",Macayo 1ra. SecciÃ³n (Las Mercedes),Rural,62.6412
"070740019","07","074","0019",San Miguel 1ra. SecciÃ³n,Rural,107.6439
"070740027","07","074","0027",La Ceiba,Rural,2.6528
"070740004","07","074","0004",El Caracol,Rural,5.8663
"070740031","07","074","0031",El Limoncito,Rural,16.1735
"070790082","07","079","0082",Nueva Victoria (Guadalupe Victoria),Rural,4.5491
"070790015","07","079","0015",La Pimienta,Rural,10.6302
"070870002","07","087","0002",Barra de CahoacÃ¡n (El Chical),Rural,43.0835
"070870004","07","087","0004",Brisas del Mar,Rural,26.4550
"070870133","07","087","0133",El SajÃ­o,Rural,10.1620
"070870016","07","087","0016",Miguel AlemÃ¡n,Rural,21.6531
"070870159","07","087","0159",CuauhtÃ©moc,Rural,43.4604
"070870170","07","087","0170",El Gancho,Rural,77.6471
"070870249","07","087","0249",CuauhtÃ©moc Cervantes,Rural,8.5174
"070870259","07","087","0259",SimÃ³n BolÃ­var,Rural,3.8014
"070870158","07","087","0158",Nueva Independencia,Rural,12.0099
"070870171","07","087","0171",Tierra y Libertad,Rural,38.3705
"070870277","07","087","0277",Tres Hermanos San Isidro,Rural,25.6496
"070890589","07","089","0589",Conquista Campesina,Rural,28.5014
"070890308","07","089","0308",La CigÃ¼eÃ±a,Rural,12.5882
"070890106","07","089","0106",Leoncillos,Rural,1198.0102
"070890261","07","089","0261",Barra de CahoacÃ¡n (Las Gaviotas),Rural,29.8169
"070890871","07","089","0871",Playa Linda,Rural,110.4644
"070890148","07","089","0148",Puerto Madero (San Benito),Urbana,722.6529
"070890989","07","089","0989",Genaro VÃ¡zquez Rojas,Rural,14.8381
"070890513","07","089","0513",El Encanto,Rural,69.7381
"070920020","07","092","0020",Luis Espinosa,Rural,35.9533
"070920023","07","092","0023",Monte Alegre,Rural,3.3020
"070920038","07","092","0038",Nucupac,Rural,2.8571
"070920090","07","092","0090",Loma Linda,Rural,1.9501
"070920098","07","092","0098",Cuchay GiÃ©n,Rural,1.5251
"070920158","07","092","0158",Nuevo Naranjo,Rural,16.6968
"070920228","07","092","0228",El EdÃ©n (Agua Escondida),Rural,24.6136
"070920003","07","092","0003",Adolfo Ruiz Cortines,Rural,12.2492
"070920167","07","092","0167",Nuevo Quechula,Rural,7.3221
"070920738","07","092","0738",San Manuel,Rural,2.3930
"070970032","07","097","0032",El Manguito,Rural,23.9753
"070970071","07","097","0071",General LÃ¡zaro CÃ¡rdenas (Vuelta Rica),Rural,9.7365
"070970072","07","097","0072",Miguel Hidalgo NÃºmero Dos (Veinte de Noviembre),Rural,26.8194
"070971574","07","097","1574",La Lomita,Rural,31.4776
"070970028","07","097","0028",La Laguna,Rural,41.7521
"070970074","07","097","0074",El ParaÃ­so,Rural,14.4725
"070970044","07","097","0044",Pueblo Nuevo (San Cayetano),Rural,45.9195
"070970018","07","097","0018",Galeana Calentura,Rural,146.5950
"070970003","07","097","0003",Doctor Belisario DomÃ­nguez (La Barra),Rural,37.9576
"070970626","07","097","0626",El Vergel (Doctor Manuel Velasco SuÃ¡rez),Rural,10.1125
"070970026","07","097","0026",Ignacio RamÃ­rez,Rural,104.6725
"070970066","07","097","0066",Villahermosa,Rural,32.1702
"070970709","07","097","0709",La Joyita Dos,Rural,11.6347
"070970021","07","097","0021",El Guayabo,Rural,125.0099
"070970002","07","097","0002",Puerto Arista,Rural,69.3608
"070970064","07","097","0064",Veinte de Noviembre,Rural,17.1780
"070970033","07","097","0033",Manuel Ãvila Camacho (Ponte Duro),Rural,99.6184
"070970164","07","097","0164",San LuqueÃ±o,Rural,20.0064
"070970006","07","097","0006",Cabeza de Toro,Urbana,149.3101
"070970040","07","097","0040",ParedÃ³n,Urbana,216.2202
"070970119","07","097","0119",Morelos (Mojarras),Rural,45.9618
"070971450","07","097","1450",Los Humildes,Rural,29.8424
"070970251","07","097","0251",La Joyita Uno,Rural,7.8211
"070970212","07","097","0212",Boca del Cielo,Rural,10.5424
"071240004","07","124","0004",Adolfo LÃ³pez Mateos KilÃ³metro 54,Rural,12.3067
"071240077","07","124","0077",La Alianza,Rural,3.0564
"071240008","07","124","0008",Belisario DomÃ­nguez,Rural,16.8579
"071240052","07","124","0052",Esperanza de los Pobres,Rural,14.2480
"071240059","07","124","0059",Gustavo DÃ­az Ordaz,Rural,6.1295
"071240159","07","124","0159",Roberto Barrios,Rural,1.2145
"071240162","07","124","0162",RÃ³mulo Calzada (La Herradura),Rural,22.3057
"071240194","07","124","0194",UniÃ³n del Progreso,Rural,0.4083
"071240021","07","124","0021",Cinco de Mayo,Rural,8.7116
"071240035","07","124","0035",El Estrecho,Rural,3.6821
"071240102","07","124","0102",La Venta,Rural,6.4616
"071240153","07","124","0153",Plan de Ayala,Rural,0.9824
"071240071","07","124","0071",JosÃ© LÃ³pez Portillo,Rural,12.9458
"071240003","07","124","0003",Adolfo LÃ³pez Mateos,Rural,7.2348
"071240136","07","124","0136",Miguel Hidalgo LÃ¡minas Cuatro,Rural,10.4102
"071240170","07","124","0170",San Fernando DÃ­az (Maritano),Rural,2.2203
"071240046","07","124","0046",El Progreso (Chintul),Rural,35.8864
"071240132","07","124","0132",LÃ¡zaro CÃ¡rdenas,Rural,6.5614
"071240140","07","124","0140",Nueva Alianza,Rural,0.7525
"071240020","07","124","0020",Chintulito Campamento,Rural,4.5014
"071240087","07","124","0087",La Floresta,Rural,1.4194
"071240177","07","124","0177",San Marcos,Rural,1.9982
"071240192","07","124","0192",Tierra y Libertad,Rural,5.7000
"071240005","07","124","0005",Ãngel Albino Corzo,Rural,34.3386
"071240161","07","124","0161",RubÃ©n Jaramillo,Rural,2.4742
"071240188","07","124","0188",Santos Degollado,Rural,13.9711
"071240009","07","124","0009",Benito JuÃ¡rez LÃ¡mina Uno,Rural,2.8525
"071240146","07","124","0146",Nuevo MÃ©xico,Rural,37.8722
"071240001","07","124","0001",Raudales Malpaso,Urbana,454.2513
"071240124","07","124","0124",La Victoria,Rural,1.8334
"071240197","07","124","0197",Benito JuÃ¡rez Villa Rural,Rural,3.1936
"120010093","12","001","0093",El Carrizo,Rural,4.0055
"120010103","12","001","0103",Espinalillo,Rural,4.0225
"120010105","12","001","0105",Garrapatas,Rural,2.5690
"120010126","12","001","0126",Oaxaquillas,Rural,7.4537
"120010132","12","001","0132",Parotillas,Rural,1.5881
"120010147","12","001","0147",El RincÃ³n,Rural,6.7439
"120010242","12","001","0242",Bella Vista Papagayo,Rural,10.2291
"120010491","12","001","0491",Agua Zarca de la PeÃ±a,Rural,31.3687
"120010493","12","001","0493",La Arena,Rural,2.0305
"120010502","12","001","0502",Colonia Loma Larga (El Basurero),Rural,15.2312
"120010504","12","001","0504",Colonia Praderas de Guadalupe,Rural,3.8453
"120010587","12","001","0587",Rancho las MarÃ­as,Rural,1.3255
"120010706","12","001","0706",Fraccionamiento Campestre de la Laguna,Rural,4.7661
"120010349","12","001","0349",San AndrÃ©s Playa Encantada (El Podrido),Rural,115.2511
"120010085","12","001","0085",Barra Vieja,Rural,38.8398
"120010082","12","001","0082",Apalani,Rural,12.7228
"120010078","12","001","0078",Aguas Calientes,Rural,26.3061
"120010090","12","001","0090",Campanario,Rural,38.6895
"120010097","12","001","0097",Colonia Guerrero (Los Guajes),Rural,11.8852
"120010088","12","001","0088",Cacahuatepec,Rural,13.3434
"120010095","12","001","0095",Cerro de Piedra,Rural,37.3586
"120010083","12","001","0083",Apanhuac (Apanguaque),Rural,20.5169
"120010091","12","001","0091",El CantÃ³n,Rural,3.3559
"120010101","12","001","0101",Dos Arroyos,Rural,38.9917
"120010108","12","001","0108",Los Ilamos,Rural,1.4607
"120010099","12","001","0099",Las Cruces de Cacahuatepec,Rural,25.2288
"120010107","12","001","0107",Huamuchitos,Rural,48.6838
"120010753","12","001","0753",ParaÃ­so Lomas de Chapultepec (El PlantÃ³n),Rural,8.3191
"120010117","12","001","0117",Laguna del Quemado,Rural,14.2308
"120010459","12","001","0459",Vista Hermosa,Rural,19.8853
"120010152","12","001","0152",San Antonio,Rural,22.7005
"120010150","12","001","0150",Salsipuedes,Rural,6.6816
"120010098","12","001","0098",La ConcepciÃ³n,Rural,33.8857
"120010355","12","001","0355",Tasajeras,Rural,11.2192
"120010157","12","001","0157",San Pedro Cacahuatepec (Vereda de Amatillo),Rural,34.0058
"120010001","12","001","0001",Acapulco de JuÃ¡rez,Urbana,14262.5727
"120010081","12","001","0081",Amatillo,Urbana,68.6404
"120010104","12","001","0104",La EstaciÃ³n,Rural,30.4457
"120010121","12","001","0121",Lomas de Chapultepec,Rural,31.8212
"120010092","12","001","0092",CarabalÃ­,Rural,12.2052
"120010131","12","001","0131",Las Parotas,Rural,3.8396
"120010162","12","001","0162",Teniente JosÃ© Azueta (RÃ­o Papagayo),Rural,6.3961
"120130041","12","013","0041",Los Metates,Rural,1.2692
"120130024","12","013","0024",Los ChegÃ¼es,Rural,2.9269
"120130050","12","013","0050",Los Quiterios,Rural,1.9453
"120130056","12","013","0056",Tenango,Rural,24.2066
"120130054","12","013","0054",Talapilla,Rural,7.5206
"120130186","12","013","0186",El Arenal (La Plataforma),Rural,2.0247
"120140018","12","014","0018",Las Tunas,Rural,23.6878
"120140011","12","014","0011",Llano Real (El Dorado),Rural,38.5416
"120140009","12","014","0009",Hacienda de CabaÃ±as,Rural,32.4695
"120180018","12","018","0018",Las Lajas,Rural,25.6928
"120180027","12","018","0027",San Francisco,Rural,3.9684
"120180065","12","018","0065",Colonia DiecisÃ©is de Septiembre,Rural,4.1738
"120180008","12","018","0008",El Carrizo,Rural,14.2750
"120180022","12","018","0022",El Papayo,Rural,17.7325
"120180017","12","018","0017",Islaltepec (Las Parotas),Rural,20.9235
"120180023","12","018","0023",Las PeÃ±as,Rural,14.8491
"120180054","12","018","0054",Comunidad General Enrique RodrÃ­guez [El Campamento],Rural,12.0743
"120180001","12","018","0001",Copala,Urbana,415.5368
"120180009","12","018","0009",Colonia Juan N. Ãlvarez (Playa Ventura),Rural,91.3943
"120180020","12","018","0020",Ojo de Agua (Las Salinas),Rural,72.8593
"120210015","12","021","0015",CahuatitÃ¡n,Rural,6.3683
"120210019","12","021","0019",Cerrito de Oro,Rural,9.4929
"120210023","12","021","0023",El Conchero,Rural,31.7524
"120210025","12","021","0025",El Embarcadero,Rural,23.6897
"120210042","12","021","0042",El Carrizal,Rural,56.5766
"120210053","12","021","0053",San NicolÃ¡s,Rural,14.4731
"120210063","12","021","0063",Las Tranquitas,Rural,5.2492
"120210124","12","021","0124",San NicolÃ¡s de las Playas,Rural,25.2596
"120210205","12","021","0205",KilÃ³metro Diecisiete,Rural,22.6695
"120210223","12","021","0223",Barrio Nuevo,Rural,7.5492
"120210068","12","021","0068",Zapotillo,Rural,8.9059
"120210067","12","021","0067",El Zapote,Rural,20.1746
"120210038","12","021","0038",El Papayo,Rural,43.7174
"120210012","12","021","0012",El Bejuco,Rural,16.1447
"120210027","12","021","0027",El Espinalillo,Rural,16.5017
"120210009","12","021","0009",La Barra (La Barra de Coyuca),Rural,43.8078
"120210074","12","021","0074",El Camalote,Rural,4.0781
"120210112","12","021","0112",El Aguacate,Rural,2.7692
"120210123","12","021","0123",Colonia Luces en el Mar,Rural,76.6336
"120210041","12","021","0041",Playa Azul,Rural,11.1008
"120210035","12","021","0035",Los Mogotes,Rural,331.4305
"120210033","12","021","0033",Las Lomas,Rural,23.3518
"120210017","12","021","0017",El Cayaco,Rural,32.0595
"120230009","12","023","0009",Cerro del Indio (El Indio),Rural,22.7821
"120230011","12","023","0011",Comaltepec (Comal),Rural,23.7404
"120230030","12","023","0030",El Terrero,Rural,11.4185
"120230031","12","023","0031",Tierra Colorada,Rural,51.2442
"120230035","12","023","0035",La Petaca (Hacienda la Petaca),Rural,7.8083
"120230028","12","023","0028",El Tamale,Rural,23.4006
"120230022","12","023","0022",Punta Maldonado (El Faro),Rural,20.4294
"120230065","12","023","0065",El VaivÃ©n,Rural,2.6768
"120230008","12","023","0008",Cerro de las Tablas,Rural,10.3728
"120230025","12","023","0025",Colonia San JosÃ©,Rural,35.9671
"120230012","12","023","0012",El Cuiji (El Cuije),Rural,8.8602
"120230017","12","023","0017",JÃ­caro Abajo,Rural,3.2668
"120230036","12","023","0036",El Pitahayo,Rural,49.9162
"120230019","12","023","0019",Colonia Miguel AlemÃ¡n Valdez,Rural,37.9379
"120250030","12","025","0030",San Antonio (El Crucero),Rural,7.6799
"120250012","12","025","0012",El LÃ­bano,Rural,14.6421
"120250022","12","025","0022",San JosÃ© las Palmas (San JosÃ©),Rural,7.6224
"120300006","12","030","0006",Boca del RÃ­o,Rural,5.0727
"120300009","12","030","0009",Charco del Pozo,Rural,1.6672
"120300004","12","030","0004",Las Ãnimas,Rural,13.3675
"120300019","12","030","0019",Pico del Monte,Rural,3.4460
"120300010","12","030","0010",Chautengo,Rural,16.0746
"120360003","12","036","0003",Colonia Enrique RodrÃ­guez Cruz,Rural,1.0598
"120360008","12","036","0008",La Reforma,Rural,11.3118
"120360019","12","036","0019",El CapulÃ­n,Rural,2.6958
"120360010","12","036","0010",San Juan de los Llanos,Rural,22.5377
"120380047","12","038","0047",Los Llanitos,Rural,14.6735
"120380208","12","038","0208",Los Reyes (Las Chiveras),Rural,34.8435
"120380358","12","038","0358",Colonia el ParaÃ­so,Rural,12.3469
"120380424","12","038","0424",Fraccionamiento AyocuÃ¡n,Rural,3.3838
"120380432","12","038","0432",Fragata,Rural,6.9482
"120380005","12","038","0005",Los Almendros,Rural,36.1410
"120380012","12","038","0012",Barrio Nuevo,Rural,23.3356
"120380364","12","038","0364",Playa Larga,Rural,8.8815
"120380209","12","038","0209",Buena Vista,Rural,20.3404
"120380354","12","038","0354",AmpliaciÃ³n las Chiveras,Rural,4.0373
"120380393","12","038","0393",Entronque a Ixtapa,Rural,5.2807
"120380067","12","038","0067",Playa Blanca,Rural,65.1617
"120380001","12","038","0001",Zihuatanejo,Urbana,1131.3301
"120380013","12","038","0013",San JosÃ© Ixtapa (Barrio Viejo),Urbana,439.3367
"120380023","12","038","0023",El Coacoyul,Urbana,224.6721
"120380057","12","038","0057",Pantla,Urbana,223.9764
"120380124","12","038","0124",Ixtapa Zihuatanejo,Urbana,1180.1754
"120380192","12","038","0192",La Salitrera,Rural,23.0902
"120380206","12","038","0206",Colonia Aeropuerto,Rural,110.5022
"120380106","12","038","0106",Barbulillas,Rural,48.8067
"120380207","12","038","0207",Villa Hermosa (Las Pozas),Rural,73.3334
"120380434","12","038","0434",La Carrerita,Rural,2.1235
"120380337","12","038","0337",La Quebradora,Rural,12.4500
"120380191","12","038","0191",El Posquelite,Rural,21.1492
"120380002","12","038","0002",Los Achotes,Rural,45.2857
"120380397","12","038","0397",Colonia Tres de Diciembre,Rural,23.9617
"120380376","12","038","0376",Colonia Vista Mar,Rural,22.5597
"120460004","12","046","0004",El Capricho (La Poza),Rural,11.5465
"120460012","12","046","0012",Cumbre de Barranca Honda,Rural,23.0753
"120460017","12","046","0017",Las Iguanas,Rural,14.0992
"120460019","12","046","0019",La Libertad,Rural,3.8461
"120460024","12","046","0024",Piedra Boluda,Rural,8.3235
"120460027","12","046","0027",San Isidro,Rural,9.2096
"120460028","12","046","0028",Santa Cruz Teconte (El Teconte),Rural,3.9374
"120460031","12","046","0031",El Tamarindo,Rural,4.9399
"120460038","12","046","0038",El LimÃ³n,Rural,4.1462
"120460041","12","046","0041",Paso Cuahulote,Rural,2.7718
"120460026","12","046","0026",Piedra Labrada,Rural,3.4327
"120460034","12","046","0034",Vista Hermosa,Rural,15.4774
"120460036","12","046","0036",El Sepudo,Rural,10.2134
"120460235","12","046","0235",El Nuevo Capricho,Rural,12.1292
"120460137","12","046","0137",Colonia Rivieras Palmas,Rural,6.6348
"120460021","12","046","0021",Milpillas,Rural,19.1464
"120460082","12","046","0082",Rancho el Calvario,Rural,4.2189
"120460001","12","046","0001",Ometepec,Urbana,865.4829
"120460007","12","046","0007",Cochoapa,Urbana,148.1897
"120460016","12","046","0016",Huixtepec,Urbana,144.0038
"120460035","12","046","0035",Zacoalpan,Urbana,161.5445
"120460037","12","046","0037",Cruz Verde II,Rural,8.1493
"120460043","12","046","0043",San JosÃ© Ejido (San JosÃ©),Rural,10.6295
"120460013","12","046","0013",El Charco de la Puerta,Rural,7.8736
"120460068","12","046","0068",Arroyo Barranca Honda,Rural,18.5074
"120480015","12","048","0015",Arroyo Seco,Rural,17.3432
"120480069","12","048","0069",Coyuquilla Sur (Coyuquilla Viejo),Rural,10.9943
"120480035","12","048","0035",El Cabritero de DomÃ­nguez (Cabritero),Rural,2.3697
"120480174","12","048","0174",Las Salinas (Salinas el Cuajo),Rural,3.9711
"120480393","12","048","0393",La Barrita (Playa la Barrita),Rural,3.1022
"120480030","12","048","0030",Puente la Barrita,Rural,3.0307
"120480051","12","048","0051",El Cayacal,Rural,2.2487
"120480190","12","048","0190",La Soledad (Soledad de Maciel),Rural,2.4945
"120480309","12","048","0309",Puente del Tuzal,Rural,3.0477
"120480164","12","048","0164",Rancho Nuevo,Rural,4.7992
"120480220","12","048","0220",Barra de PotosÃ­,Rural,35.4194
"120480098","12","048","0098",Juluchuca,Rural,16.7904
"120530024","12","053","0024",Chacalapa del PacÃ­fico,Rural,12.3805
"120530026","12","053","0026",Estero Verde,Rural,16.8945
"120530030","12","053","0030",Las Lechugas,Rural,7.8224
"120530032","12","053","0032",Las Lomitas de Papagayo,Rural,5.3601
"120530053","12","053","0053",San JosÃ© Guatemala,Rural,13.0997
"120530055","12","053","0055",San Juan Grande,Rural,10.8603
"120530056","12","053","0056",San Juan Chico,Rural,3.9370
"120530061","12","053","0061",Tamarindillo,Rural,5.7930
"120530107","12","053","0107",El Tejoruco (La Horqueta),Rural,9.1934
"120530060","12","053","0060",Santo Domingo,Rural,9.7285
"120530065","12","053","0065",Tecomate PesquerÃ­a,Rural,14.7208
"120530076","12","053","0076",Amazquite,Rural,12.6428
"120530042","12","053","0042",Monte Alto,Rural,29.0526
"120570013","12","057","0013",Buena Vista de JuÃ¡rez,Rural,3.1392
"120570087","12","057","0087",Los Tarros,Rural,2.6261
"120570089","12","057","0089",TetitlÃ¡n,Rural,26.1276
"120570100","12","057","0100",La Zarza,Rural,3.3322
"120570213","12","057","0213",La Parada del Puerto Vicente Guerrero,Rural,7.9739
"120570678","12","057","0678",Playa Ojo de Agua,Rural,7.2013
"120570071","12","057","0071",Puerto Vicente Guerrero,Rural,19.9956
"120570046","12","057","0046",Los Laureles,Rural,5.5426
"120570023","12","057","0023",El Cayaquito,Rural,14.5529
"120570059","12","057","0059",Papanoa,Urbana,249.0614
"120570080","12","057","0080",San Luis San Pedro,Urbana,180.8705
"120570029","12","057","0029",Colonia Veinte de Noviembre (El Veinte),Rural,11.6152
"120570055","12","057","0055",Nuxco,Rural,31.9107
"120570104","12","057","0104",Carrizal Cinta Larga,Rural,37.6854
"120570073","12","057","0073",Rancho Alegre del Llano (El Llano),Rural,37.6779
"120570088","12","057","0088",Tenexpa,Rural,38.7587
"120570027","12","057","0027",El Cobano,Rural,12.2819
"120680039","12","068","0039",El Huaricho (Ciudad Insurgentes),Rural,17.5305
"120680043","12","068","0043",Lagunillas,Rural,47.1904
"120680076","12","068","0076",La Salada,Rural,0.7796
"120680081","12","068","0081",San Francisco,Rural,13.1628
"120680047","12","068","0047",Los Llanos de TemalhuacÃ¡n (Los Llanos),Rural,22.0191
"120680133","12","068","0133",La Majahua,Rural,5.4008
"120680154","12","068","0154",Troncones (Emiliano Zapata),Rural,72.1256
"120680077","12","068","0077",La Saladita,Rural,2.5527
"120680096","12","068","0096",Surcua,Rural,32.6507
"120680190","12","068","0190",Las Tinajas,Rural,12.7107
"120680289","12","068","0289",La PequeÃ±a Hinojosa,Rural,7.5095
"120680112","12","068","0112",Coyuquilla,Rural,21.7636
"120680034","12","068","0034",Feliciano,Rural,15.2054
"120680131","12","068","0131",Las Lagunas,Rural,6.9272
"120680051","12","068","0051",El Naranjito,Rural,28.0117
"120680063","12","068","0063",Petacalco,Urbana,133.0303
"120680086","12","068","0086",Tamacuas (El Ranchito),Rural,6.1779
"120680310","12","068","0310",Colonia Santa Fe (28 de Marzo),Rural,2.4236
"120680041","12","068","0041",Joluta,Rural,40.3831
"120680093","12","068","0093",Zacatula,Rural,27.2912
"120770007","12","077","0007",La Ceniza (Loma de Romero),Rural,10.1973
"120770008","12","077","0008",El PolvorÃ­n,Rural,38.9542
"120770014","12","077","0014",La Guadalupe,Rural,10.2297
"120770023","12","077","0023",La Bocana,Rural,9.5800
"120770044","12","077","0044",Brisas del Mar,Rural,3.4777
"120770045","12","077","0045",Colonia el PanteÃ³n,Rural,4.7094
"120770001","12","077","0001",Marquelia,Urbana,215.8456
"120770004","12","077","0004",Barra de Tecoanapa,Rural,44.0430
"120800040","12","080","0040",Vista Hermosa,Rural,2.8164
"120800028","12","080","0028",Los Callejones,Rural,15.7178
"120800037","12","080","0037",Rayito de Luna,Rural,8.0609
"140200062","14","020","0062",Quimixto,Rural,12.2127
"140200121","14","020","0121",Maito,Rural,10.5519
"140200070","14","020","0070",Yelapa,Rural,99.9444
"140200064","14","020","0064",El Refugio SuchitlÃ¡n (La CongregaciÃ³n),Rural,12.8081
"140200034","14","020","0034",Ipala,Rural,10.9972
"140200037","14","020","0037",Las Juntas y los Veranos,Rural,50.5069
"140200035","14","020","0035",Ixtlahuahuey,Rural,19.6083
"140200087","14","020","0087",Villa del Mar,Rural,28.7841
"140200079","14","020","0079",Aquiles SerdÃ¡n,Rural,13.2506
"140200130","14","020","0130",Naranjitos (Arroyo Seco),Rural,10.1484
"140220102","14","022","0102",San Ignacio de Loyola (Colonia San Ignacio),Rural,13.2464
"140220109","14","022","0109",Colonia Pinal Villa,Rural,19.4071
"140220133","14","022","0133",Los Ingenios,Rural,17.1652
"140220147","14","022","0147",Santa Fe,Rural,6.9882
"140220009","14","022","0009",Emiliano Zapata (El Ranchito),Rural,83.9122
"140220151","14","022","0151",Brisas de la Navidad (El Gallo Colorado),Rural,31.0943
"140220002","14","022","0002",El Aguacate,Rural,39.8284
"140220030","14","022","0030",El Rebalse,Rural,13.4488
"140220047","14","022","0047",Cuastecomate,Rural,15.7425
"140220006","14","022","0006",Barra de Navidad,Urbana,221.3361
"140220016","14","022","0016",Jaluco,Urbana,104.2319
"140220033","14","022","0033",San Patricio (Melaque),Urbana,214.6723
"140430036","14","043","0036",Emiliano Zapata,Rural,67.8777
"140430041","14","043","0041",Francisco Villa,Rural,25.4155
"140430092","14","043","0092",El Rebalsito de Apazulco,Rural,37.7662
"140430123","14","043","0123",Juan Gil Preciado,Rural,34.6235
"140430012","14","043","0012",Arroyo Seco,Rural,13.4703
"140430095","14","043","0095",La Rosa,Rural,23.7522
"140430146","14","043","0146",PÃ©rula,Rural,122.7374
"140430062","14","043","0062",La Manzanilla,Rural,90.3451
"140430137","14","043","0137",Pueblo Careyes,Rural,9.4335
"140430099","14","043","0099",San Mateo,Rural,60.3772
"140430039","14","043","0039",Ejido la Fortuna,Rural,23.2780
"140430033","14","043","0033",Chamela,Rural,15.4018
"140430091","14","043","0091",QuÃ©maro,Rural,5.5829
"140670009","14","067","0009",Boca de TomatlÃ¡n,Rural,29.9838
"140670109","14","067","0109",Colonia Paso del Guayabo,Rural,4.9766
"140670178","14","067","0178",Colonia los Robles,Rural,9.5665
"140670086","14","067","0086",El Nogalito,Rural,28.8889
"140670167","14","067","0167",Colonia Paso del Molino,Rural,3.7443
"140670043","14","067","0043",Playa Grande (San Pedro),Rural,22.3069
"140670008","14","067","0008",Mismaloya,Rural,56.8626
"140670194","14","067","0194",Ladrilleras (Camino al Basurero),Rural,3.4432
"140670028","14","067","0028",Ixtapa,Urbana,627.2050
"140670031","14","067","0031",Las Juntas,Urbana,274.2097
"140670001","14","067","0001",Puerto Vallarta,Urbana,4910.5439
"141000122","14","100","0122",El Realito,Rural,9.4429
"141000302","14","100","0302",Vicente Guerrero (Las Lomas Coloradas),Rural,59.1295
"141000098","14","100","0098",Valle de Majahuas (El Poblado),Rural,19.4795
"141000034","14","100","0034",La Cruz de Loreto,Rural,88.3211
"141000115","14","100","0115",El Portezuelo,Rural,22.2616
"141000065","14","100","0065",JosÃ© MarÃ­a Morelos,Urbana,152.3832
"160080039","16","008","0039",Cobanera de Ostula,Rural,10.1466
"160080041","16","008","0041",CachÃ¡n de EcheverrÃ­a,Rural,29.4333
"160080047","16","008","0047",Colola,Rural,40.7144
"160080052","16","008","0052",Cruz de Campos,Rural,8.5108
"160080057","16","008","0057",Cuilala de Hidalgo,Rural,6.7548
"160080071","16","008","0071",El Duin,Rural,20.9244
"160080078","16","008","0078",Huahua,Rural,14.8770
"160080103","16","008","0103",Boca de la Manzanilla (La Manzanilla Dos),Rural,9.3116
"160080146","16","008","0146",Pueblo Nuevo,Rural,19.1078
"160080148","16","008","0148",Maruata,Rural,114.1287
"160080166","16","008","0166",La TejerÃ­a,Rural,7.5897
"160080169","16","008","0169",La Ticla,Rural,25.0422
"160080170","16","008","0170",Tizupan,Rural,32.1393
"160080179","16","008","0179",El Zapote de Madero,Rural,24.4765
"160080188","16","008","0188",Arenas Blancas,Rural,12.1013
"160080193","16","008","0193",El AtrancÃ³n,Rural,2.6493
"160080340","16","008","0340",Ixtapilla,Rural,13.9473
"160080427","16","008","0427",Paso de Noria,Rural,2.2472
"160080470","16","008","0470",San Juan de Alima,Rural,135.2160
"160080533","16","008","0533",La Palma Sola,Rural,9.4469
"160080702","16","008","0702",El Campo de Huahua (La Tinaja),Rural,12.2289
"160080779","16","008","0779",Santa Cruz de CachÃ¡n,Rural,6.8928
"160080834","16","008","0834",La Privada,Rural,29.1038
"160080214","16","008","0214",La Brisa,Rural,5.6799
"160080139","16","008","0139",La Placita de Morelos,Rural,86.9018
"160080339","16","008","0339",Barra de Neixpa (Isla de Neixpa),Rural,13.0985
"160080110","16","008","0110",MotÃ­n del Oro,Rural,16.9543
"160080315","16","008","0315",El Faro de BucerÃ­as,Rural,49.0430
"160140013","16","014","0013",Boca de Apiza,Rural,54.6938
"160140066","16","014","0066",El Ticuiz,Rural,13.1010
"160140001","16","014","0001",Coahuayana de Hidalgo,Urbana,412.0798
"160140060","16","014","0060",San Vicente,Rural,23.5166
"160140051","16","014","0051",El Ranchito,Urbana,121.9062
"160140119","16","014","0119",Ojo de Agua de San Telmo,Rural,31.3035
"160520025","16","052","0025",Bordonal,Rural,17.3401
"160520033","16","052","0033",Las Calabazas,Rural,18.4080
"160520052","16","052","0052",El Colomo (San Miguel),Rural,6.0908
"160520066","16","052","0066",Chuquiapan,Rural,34.0744
"160520067","16","052","0067",Chuta,Rural,9.7026
"160520119","16","052","0119",La Manzanilla Uno,Rural,5.7416
"160520123","16","052","0123",MexcalhuacÃ¡n,Rural,7.5092
"160520132","16","052","0132",Nexpa (Neixpa),Rural,4.2505
"160520150","16","052","0150",Las PeÃ±as,Rural,31.2646
"160520182","16","052","0182",San Rafael del Reino (Arroyo de la Tierra),Rural,17.7915
"160520185","16","052","0185",Solera de Agua,Rural,104.8237
"160520231","16","052","0231",El Carrizalillo,Rural,5.9405
"160520257","16","052","0257",Los Llanos del Bejuco,Rural,25.4163
"160520273","16","052","0273",San Blas,Rural,8.4929
"160520284","16","052","0284",La Villita,Rural,6.9292
"160520407","16","052","0407",Cerrito de Ãlvarez,Rural,1.7429
"160520432","16","052","0432",Villa Dorada,Rural,9.7388
"160520445","16","052","0445",Los Girasoles [Conjunto Habitacional],Rural,4.0954
"160520463","16","052","0463",Colonia Ferrocarrileros,Rural,8.4097
"160520525","16","052","0525",Avenida las Palmas KilÃ³metro 2.5,Rural,4.7469
